YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,YEAR,MO,DY
20180922,4.774643290420183,20.651280092631843,71.03328172066594,5.4060891929292545,0.2571056284121027,2018,9,22
20180923,2.870161571204344,17.471576860319846,57.38950832479336,3.0356279118080227,0.619803594238711,2018,9,23
20180924,4.241643922743849,18.45054051455623,68.58230968572606,3.149716399804441,0.19573991475648947,2018,9,24
20180925,3.415702959962393,19.21922485182181,60.86242393160512,3.3179725926597285,0.22356352920047887,2018,9,25
20180926,4.157249196407221,19.415796779634405,59.5641480587344,4.371592941292949,0.4994991002487903,2018,9,26
20180927,3.686017327130042,19.553547127882794,69.66001843698679,4.625658179429896,0.46480285945123384,2018,9,27
20180928,5.057000931691757,19.290410665505387,62.081383581838445,6.454693795989138,0.015388790705016944,2018,9,28
20180929,4.853386815532425,15.018237854324127,59.93385351333099,3.8841412873547703,0.054739261536532434,2018,9,29
20180930,4.793557469203736,19.983730476914563,56.01559332834824,3.500473385905957,0.22444872528196805,2018,9,30
20181001,6.23594325634367,20.707797279721262,72.98701815111863,10.019378669376799,0.17173165954638914,2018,10,1
20181002,2.4338290100737927,19.2199715205811,69.71517127033509,3.454208195761031,0.3942606895691942,2018,10,2
20181003,2.6763455330506547,16.47702065913246,78.39594448575434,3.3471312727185363,0.13403286136586112,2018,10,3
20181004,3.3054506591154658,16.76557937396998,58.41164909397366,3.9554832622663163,0.6653549396815742,2018,10,4
20181005,1.2488455867408828,14.411292196671376,68.80221169096166,3.946406515774369,0.8708308071335914,2018,10,5
20181006,1.2061310229740627,17.521298860569036,70.37191435322238,5.195356976665974,1.7681640368979017,2018,10,6
20181007,4.640744098342806,16.733236812972955,53.648000517341586,4.058505247180291,0.09907559734191453,2018,10,7
20181008,4.343899520170711,20.884504965870185,70.50567041458625,5.293875194057762,0.18153734097218993,2018,10,8
20181009,2.8585349564371167,16.883954925362247,64.49462910827025,4.080247699568038,0.3714286816616141,2018,10,9
20181010,3.2225972680720125,18.25898733148194,74.4495791028708,3.975019080463682,0.054570181966786334,2018,10,10
20181011,3.8140858244060576,17.238084085433385,68.96599286673478,3.904875401728704,0.21645055853182765,2018,10,11
20181012,4.077900319247317,16.163594560987235,61.63157247455797,3.6182056043238333,0.10521689595730024,2018,10,12
20181013,0.886241453546369,18.33541767770949,75.20492007352017,4.27100863756603,1.542457228347654,2018,10,13
20181014,1.464773912548576,13.019718218756992,78.19593153062793,3.2256980581302304,0.556235577912464,2018,10,14
20181015,2.416661878488956,13.031121956245247,89.13759504252859,3.9381351113618956,0.45216443168021775,2018,10,15
20181016,3.0348032439990353,16.99709519727308,74.09323342909126,3.524518093347809,0.1605726789633049,2018,10,16
20181017,0.0,13.522747263073025,67.02730332897458,5.234365878856845,2.963241964912083,2018,10,17
20181018,3.8737045048013115,19.494331353114795,84.87850258132642,5.999854541328566,0.3583121057013363,2018,10,18
20181019,2.5908475804912383,17.407270771331536,78.63046733833256,3.230966696874123,0.12632404704116965,2018,10,19
20181020,1.7738291052943955,18.245261878404424,63.28915655293679,5.427506620744488,1.3335036122743544,2018,10,20
20181021,1.9472293241720181021,3.0569337698215984,13.188164447128145,62.111590420451634,3.7918902355383985,0.20094427014158717,2018,10,21
20181022,1.542650181133539,18.019810823285052,65.3845546350309,3.4035726195524623,0.6776486228848766,2018,10,22
20181023,2.4721743265426004,14.88268617550198,82.76968038263026,3.8291871789905416,0.3595232090152121,2018,10,23
20181024,1.8574559802188446,14.674807872211202,85.44221721242404,3.366703594286416,0.02291095156355814,2018,10,24
20181025,1.6200718731054236,14.716974996131247,64.13899960123089,4.310695176043548,0.9903711323169571,2018,10,25
20181026,2.6089459314007106,17.267155537273847,64.24025093664872,4.857571724347272,0.7149810686140583,2018,10,26
20181027,3.3040117917101495,13.493357784329438,60.467898702898054,4.141848069015457,0.1496060544702693,2018,10,27
20181028,0.9426858264767037,10.882075860523852,73.2725213944496,3.829109182415702,0.7730733422599232,2018,10,28
20181029,0.24721592957234206,14.261633005424493,66.7705454085734,3.0053474747897706,0.7438742124159905,2018,10,29
20181030,1.8129185071363514,15.051683591956861,72.24504343610013,4.534519750718098,0.07408299357020379,2018,10,30
20181031,3.091166558956795,15.259469425686001,72.00043470304566,6.598817792420703,0.3732501045197071,2018,10,31
20181101,1.3901056293588818,15.559775525555764,69.496548182293,3.7946036464383015,0.5113160200561635,2018,11,1
20181102,2.9590290587550307,15.00263600218907,76.7813984386126,3.2794885639787816,0.06488295797235728,2018,11,2
20181103,1.0013111054587465,15.201498683373039,75.60987844295211,4.232929011637713,0.5770194891537294,2018,11,3
20181104,0.34704613045681826,15.139967093271451,77.49317983655673,3.4857666814767154,0.8523129220019924,2018,11,4
20181105,0.0,15.389882531437912,83.5850815375576,3.027499529257192,1.7697771387868637,2018,11,5
20181106,1.3465201203695891,12.60326223781733,84.06633514452277,4.699523903945742,0.6601039847444267,2018,11,6
20181107,0.6246567997502941,10.537888474172602,86.70349403945636,3.2958128045096613,0.3764599403813477,2018,11,7
20181108,3.3388622460456556,16.018901510565684,73.79437822544008,6.02852788796944,0.08644176685735325,2018,11,8
20181109,2.094801750632794,14.56150970692488,76.93948815214416,6.914296710020176,1.0136382085924414,2018,11,9
20181110,1.136899462772101,13.218938830632966,71.84952344816298,3.2845324964531444,0.46471765792747954,2018,11,10
20181111,2.1964160271084427,11.759291045321675,44.97781838833607,3.4823446783888055,0.07426517609567236,2018,11,11
20181112,2.073128160557155,14.466143502789729,79.332967393937,3.4571230299652806,0.43364725017324807,2018,11,12
20181113,2.5872364698012777,11.680089685909778,85.390177400936,3.9839397851937046,0.3314105629571053,2018,11,13
20181114,3.1832552694056613,13.60619499151622,74.39189854264889,8.732284042979682,0.812191387467941,2018,11,14
20181115,1.1907256672304312,10.774052045048892,77.93818161392713,3.2598653157762243,0.6720927543047394,2018,11,15
20181116,0.45942206563629934,10.576860792515822,74.27299043366986,3.0130194443374414,0.5187863487574812,2018,11,16
20181117,2.2237671640142493,15.56890889769692,79.34182135704958,3.3696209969876083,0.208162624114559,2018,11,17
20181118,0.0,10.347857606305976,83.94593291391338,3.122428559757896,1.0245420521198032,2018,11,18
20181119,1.768598548244592,10.664286444647159,71.97972102423552,4.009609850202513,0.27697205680591946,2018,11,19
20181120,2.208806629336368,11.863393186131525,66.14701767889903,3.157191121191769,0.2311985440786355,2018,11,20
20181121,1.265641124606587,12.032090833472733,85.05195059849258,5.131351175675497,0.7118148391986868,2018,11,21
20181122,0.43166099420403614,11.076436198142485,75.14990440157072,4.7984953965191846,0.8140196496053653,2018,11,22
20181123,0.8438330253932569,11.801525648401995,78.83601167058076,3.3236299441939217,0.18507221742188848,2018,11,23
20181124,0.0,11.871652068850148,84.08681327567892,3.2144474289075564,1.2128774764159433,2018,11,24
20181125,1.9804349461712494,11.942196562770071,77.7207462688428,4.587165372988312,0.21958902349467857,2018,11,25
20181126,1.0742679494756342,13.619220794643777,88.04584192192456,3.424701564045627,0.20342954916813674,2018,11,26
20181127,0.0,12.688025654758128,86.38027636342736,4.392984184516327,1.2976673716787186,2018,11,27
20181128,0.0,9.490339585340074,80.5113975265309,3.0985190458450527,0.28975916503805593,2018,11,28
20181129,1.449013171986882,12.41666309315649,56.52604912483111,3.2073359579730134,0.3789519777309101,2018,11,29
20181130,1.8534802377070017,11.022942191405043,51.09050617082048,3.693081486647863,0.037382528494859575,2018,11,30
20181201,1.8465903920550155,13.317602284121799,75.88318645753293,3.734895488553108,0.26989180253893,2018,12,1
20181202,1.0912540040873915,9.462902466335159,67.27430054091698,3.041369862784379,0.12007817553599816,2018,12,2
20181203,0.0,14.113999690777685,75.72145321835954,3.0773837924547687,0.7226753840265855,2018,12,3
20181204,0.7390179106573538,9.838614727458873,60.32404573101538,4.209043689834578,0.5098876296500663,2018,12,4
20181205,0.0,10.04552378011193,85.15537205546346,3.085623762721074,0.6769346331197943,2018,12,5
20181206,1.2910338451322259,13.37396016486355,74.2753278433029,5.520114653912401,0.11314697115723107,2018,12,6
20181207,0.0,12.127235292134396,75.59125666289603,3.5753913757163014,1.078990963670774,2018,12,7
20181208,1.1437482906108536,13.7380337054724,72.79281602148683,4.412402215361119,0.51361328791443,2018,12,8
20181209,0.9203820407624881,14.046972909278495,82.44345944308475,3.8194917814943725,0.20591372365192245,2018,12,9
20181210,0.4062583820722243,11.059859848702045,77.98190007788205,4.488598687009467,0.4437435342204713,2018,12,10
20181211,2.6648201116226184,14.842747811460221,76.1894242754081,4.84816940788251,0.256602697953261,2018,12,11
20181212,0.39348770485674783,10.214021079277789,75.99252537089825,3.536799145246402,0.6130464312956161,2018,12,12
20181213,1.0892017847248812,11.49835041212278,75.8081135374696,3.080165071714234,0.2421495333615108,2018,12,13
20181214,2.462270445834055,12.01767872227283,88.27699827000785,3.2102889314152026,0.09659005802137814,2018,12,14
20181215,2.0533919257433277,11.503541347428486,51.214909239038235,3.5505564237379175,0.01701949872748403,2018,12,15
20181216,1.3281497229016446,11.006567379582988,104.11365035753705,3.678736287207232,0.08244304594924179,2018,12,16
20181217,0.7064969017886822,7.27728755693953,86.6916480126598,3.515663911023661,0.13771361939583268,2018,12,17
20181218,1.8309155467771552,15.877936357093017,97.82757067075387,3.304777563450948,0.028561296672765735,2018,12,18
20181219,1.4589662606493226,12.427853439087638,76.97229033456328,4.903012493232436,0.4313097694512352,2018,12,19
20181220,0.0,7.271130694391823,68.11442242395827,3.925928016108333,1.2406119916984812,2018,12,20
20181221,1.5305662424020723,13.008820859241805,68.81820196615065,4.020154120440623,0.26294406237625306,2018,12,21
20181222,1.6749680757463525,16.33037664458977,78.24794183768189,4.023206933008566,0.24148245849241562,2018,12,22
20181223,3.39495031101609,9.969929459264517,75.71852954859449,8.208063574387385,0.11480018108090317,2018,12,23
20181224,2.318225843712601,15.309398861650351,75.96619612923793,3.8950077094370523,0.334968302633343,2018,12,24
20181225,0.0,12.379741762866718,69.90919936581071,3.0961856679007576,2.348907080639554,2018,12,25
20181226,1.1727118827251493,12.52182395849828,78.90713788595271,4.4470670874126625,0.1568697448180842,2018,12,26
20181227,0.0,12.739181190579231,91.31891768397502,3.031758297847728,1.170160371235421,2018,12,27
20181228,0.8622415393811925,12.702160396805244,77.49660241454565,5.205395183192429,0.5291360207955668,2018,12,28
20181229,0.13692456487153348,9.546734726197563,64.16201222708361,3.000803249910927,0.31942677882099624,2018,12,29
20181230,0.0,10.725644064692515,80.63363856359773,3.0069213186838923,0.3908224449343702,2018,12,30
20181231,2.1476718199207294,12.362658119934851,76.14237130765677,6.008217551932949,0.46451380639660034,2018,12,31
20190101,1.887318721699938,8.682626370736305,83.82044971006638,4.603114215001185,0.08859441781557229,2019,1,1
20190102,1.2629546475820665,13.124077339869446,68.52943066721315,4.953742040276729,0.68140120190103,0.049264439920190103,0.0,12.972413601683526,89.65334482680471,3.4449204308658183,1.251181951848685,2019,1,3
20190104,1.8701439811207852,12.347216726760177,74.03539791640787,3.0627724862675487,0.011760611828949682,2019,1,4
20190105,1.0181874885019364,9.826498999653845,91.39498179204251,3.5812182119332507,0.07739025782234404,2019,1,5
20190106,1.9991211254443333,11.715565281285553,84.77115854805878,3.4176770704270814,0.053663725183119196,2019,1,6
20190107,1.7472585928310091,13.431142642095743,72.13946210993349,3.914712947966146,0.24142841421370434,2019,1,7
20190108,1.1102454553608,11.36057240548516,86.14040363047478,3.5010478470047506,0.019565772391738543,2019,1,8
20190109,0.9960506575837776,13.864878595369948,89.15987915227083,5.717741335108796,0.4855799428056919,2019,1,9
20190110,2.4186697729452407,11.46424231600896,78.91666400923043,4.183965206875907,0.2274161848645955,2019,1,10
20190111,1.355072437268214,13.430639357570122,91.17726404509744,3.472223700768397,0.013514645367954487,2019,1,11
20190112,0.8433444133513194,10.498682069489638,79.28320136772106,4.897715392083505,0.32384299149063706,2019,1,12
20190113,0.4892254447921296,15.127235383034476,73.82056287639907,4.359322719587402,1.1931959488243646,2019,1,13
20190114,0.9073891446063389,10.160383875763632,90.60291609702976,3.3658984791101942,0.33863942271787795,2019,1,14
20190115,1.4057744871503761,10.434644490534094,59.88670351332547,3.6119406408317682,0.24153899441172716,2019,1,15
20190116,1.2507700467631686,16.548688348393277,75.7440821767724,3.0930988426840624,0.06219582115768182,2019,1,16
20190117,0.0,16.46562045408004,82.64353466531445,3.288562923538766,0.64867076917471,2019,1,17
20190118,1.6730342161631082,12.52527149908822,76.00678946883518,4.745405506770246,0.08490845425098748,2019,1,18
20190119,2.772605023683397,12.85442469364422,70.12599104468741,4.337041056931723,0.002538051477974711,2019,1,19
20190120,0.7695756696817793,12.262489007146087,78.64351153408968,3.3225877542796347,0.5163362875443609,2019,1,20
20190121,0.0,11.248681672594891,96.08219781272776,3.060768266612088,0.11702933406217378,2019,1,21
20190122,1.0974188307319654,13.625897490502577,84.43860324585535,3.3294281533127967,0.21203460757376813,2019,1,22
20190123,2.02177729394026,11.982526791464673,83.28548091936777,3.3142217065217605,0.18175183076163842,2019,1,23
20190124,0.9724351459881934,15.590406003167502,70.99596276458414,3.375152922773111,0.3073886781812408,2019,1,24
20190125,1.5471265183370453,15.017294100422001,81.44141457377476,4.553260237425011,0.3921353808942846,2019,1,25
20190126,1.4002305782832414,10.924903887165954,53.757770088481365,3.6675407907258397,0.04508709974562828,2019,1,26
20190127,2.0454320114366644,17.19841885164091,63.60889628138308,4.065688494273945,0.10302238053726523,2019,1,27
20190128,1.747752352320263,10.412803081078652,73.2302285262638,4.3885462765502155,0.03895987808406904,2019,1,28
20190129,0.0,14.27620496059738,74.90914632025908,3.725332525651848,2.596069318957013,2019,1,29
20190130,1.192083611811158,17.355028494229416,84.30294507426161,3.7399929994084125,0.618253058463968,2019,1,30
20190131,2.4971069085542807,14.716852220658504,72.27434944695334,3.006426162737429,0.0678133098994952,2019,1,31
20190201,2.7608933354621774,16.25916599987819,79.10328398764217,6.09516418219108,0.09587902877460915,2019,2,1
20190202,1.452274479436851,14.271382367504515,87.51345084499971,3.4695515036803024,0.09618141710518548,2019,2,2
20190203,3.231585481575936,13.115450512866317,72.59007524108605,6.066552163008827,0.1684979922255767,2019,2,3
20190204,0.0,15.004637251561263,77.85297563541833,3.0246835803633996,1.3392687156717178,2019,2,4
20190205,3.273225729685357,17.270384367073564,67.00531305237341,4.693085966234334,0.22086128769838637,2019,2,5
20190206,1.5806757334637966,13.350722192754986,58.16805278372388,3.9642164614674256,0.2686557416038005,2019,2,6
20190207,2.236972949501323,14.393355470462678,68.83632516093905,3.4725581626462034,0.4258219028443378,2019,2,7
20190208,2.2364440142849955,12.280942782574611,67.51164359972445,5.95877364507631,0.5748115983106616,2019,2,8
20190209,2.405902108401593,15.31976054513952,79.36350065732582,3.525876524000628,0.012050628156211165,2019,2,9
20190210,3.2112697440751883,19.00250812841551,92.99669208813327,5.185215003106335,0.26298298151239746,2019,2,10
